step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement
2579,1.534806084870137e-11,,,,,,,,,,,,,,,,,coordination,1,0.23444654674933374,,0,18,0.09877597674598917,0.316073128662045,151440858507446.12,128,128,0,0.35
2580,1.535715310291176e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.135825874612545,,0,18,0.07253984091610587,0.5447286250642812,152032111267019.8,128,128,0,0.35
2581,1.5370159621310224e-11,,,,,,,,,,,,,,,,,relaxation,1,0.16011075414809722,,0,16,0.07278659656268247,0.402373679384021,153213190650759.5,128,128,0,0.35
2582,1.5378455926907707e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.38487392676644233,,0,18,0.11836006823334785,0.4778583571184995,148959068012578.38,128,128,0,0.35
2583,1.541414775965388e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.3461775677894476,-0.36962247227045353,1,18,0.06839910010697217,0.5965044748669018,157408260588413.16,128,128,0,0.35
2584,1.5415592366831307e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.0862814748542093,,0,18,0.04287212627186077,0.3453349769403846,155709059727454.94,128,128,0,0.35
2585,1.5419702900851143e-11,,,,,,,,,,,,,,,,,coordination,1,0.3220322637854647,,0,17,0.07348508847593486,0.2191981542963714,150149982182027.88,128,128,0,0.35
2586,1.5427162481129318e-11,,,,,,,,,,,,,,,,,coordination,1,0.12177337073947056,,0,18,0.03927293173104121,0.38278848045177166,159977704333156.34,128,128,0,0.35
2587,1.5432952122112176e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.367286356421376,,0,18,0.07850524464171314,0.3557370460978974,148999977048897.0,128,128,0,0.35
2588,1.543790391376042e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.05672651079570871,,0,17,0.0708646438468632,0.3848641036935395,158928441218241.9,128,128,0,0.35
2589,1.5455750672869675e-11,,,,,,,,,,,,,,,,,surface,1,-0.41199179285764703,,0,17,0.14385456853681552,0.3849639541485787,147753156957977.25,128,128,0,0.35
2590,1.545913977694737e-11,,,,,,,,,,,,,,,,,surface,1,0.17720080279734776,,0,18,0.030644199993726407,0.17734267426205746,157097606406878.12,128,128,0,0.35
2591,1.5462943280500694e-11,,,,,,,,,,,,,,,,,random_surface,1,0.21394853090904387,,0,18,0.0653254760944363,0.4142024624217534,147357377740832.16,128,128,0,0.35
2592,1.5476551912602023e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.3407413748097836,,0,16,0.1197263596601519,0.2068221701651753,152583741729045.8,128,128,0,0.35
2593,1.5481131151230505e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.03552606265536044,,0,17,0.05529331051976943,0.4033795907750742,144336230903839.6,128,128,0,0.35
2594,1.5487509066558713e-11,,,,,,,,,,,,,,,,,coordination,1,0.009610691502459813,,0,18,0.019668683343155784,0.3152703497665363,147020677461446.28,128,128,0,0.35
2595,1.5503406395000533e-11,,,,,,,,,,,,,,,,,coordination,1,0.2652340259188829,,0,17,0.07040233085726491,0.3929861792210387,165633019563261.1,128,128,0,0.35
2596,1.550346498806315e-11,,,,,,,,,,,,,,,,,random_surface,1,0.20175232889536746,,0,18,0.06893660094943072,0.5116853231378129,149933196395555.9,128,128,0,0.35
2597,1.550817123706888e-11,,,,,,,,,,,,,,,,,surface,1,0.03215413673021208,,0,18,0.0194017039365607,0.39448078544451853,166839451643841.5,128,128,0,0.35
2598,1.551601239280998e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.03261010021593732,,0,17,0.04479173355161524,0.34676279267533566,156287445390345.7,128,128,0,0.35
2599,1.5530592906290117e-11,-6563.410480576531,-15.627167810896502,-46.881503432689506,129.0,210.0,339.0,228.0,111.0,1.380952380952381,0.5738095238095238,0.7095709570957096,0.7383928571428572,2.7010435850214853,1.900247853178154,2.050504288568881,2.83113350815591,relaxation,1,-0.05988557740075724,-0.5244226298924595,0,19,0.04572507821941635,0.3761773396253996,166293450727904.25,128,128,0,0.35
2600,1.5532424176559515e-11,,,,,,,,,,,,,,,,,coordination,1,0.2474812335526421,,0,17,0.09013464555114324,0.35845374554438575,158030875350549.3,128,128,0,0.35
2601,1.5532540393524685e-11,,,,,,,,,,,,,,,,,surface,1,-0.41538587100037483,-0.04087974655437421,1,18,0.15908545509134434,0.32874758942486204,158042788949162.88,128,128,0,0.35
2602,1.5533227928462602e-11,,,,,,,,,,,,,,,,,coordination,1,-0.02861927162479589,,0,17,0.03927045043145947,0.4122595749916371,162224081905516.78,128,128,0,0.35
2603,1.5534711234902875e-11,,,,,,,,,,,,,,,,,surface,1,0.23429482030558546,,0,18,0.04850259897243006,0.2565048205092641,147098091849300.53,128,128,0,0.35
2604,1.5544108170436754e-11,,,,,,,,,,,,,,,,,surface,1,0.24029043598450256,,0,18,0.04269241926995832,0.1818411433855218,161812270415734.94,128,128,0,0.35
2605,1.5552489052355828e-11,,,,,,,,,,,,,,,,,relaxation,1,0.1182159983776103,,0,18,0.04691928276547986,0.4620085893292356,161570415924666.44,128,128,0,0.35
2606,1.557243074897242e-11,,,,,,,,,,,,,,,,,surface,1,0.1118826061831431,,0,18,0.03999502478849826,0.2940461211119632,162534278678900.0,128,128,0,0.35
2607,1.557323591779691e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.048046127676028706,,0,17,0.0656463881393021,0.47631724612214354,160720431025029.0,128,128,0,0.35
2608,1.557930806403088e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.1571323787887284,-0.18123674135100387,1,18,0.04526444842347854,0.6824497678907335,139805431629186.9,128,128,0,0.35
2609,1.558789240104788e-11,,,,,,,,,,,,,,,,,surface,1,0.05417676810684432,,0,17,0.039514156385588035,0.6741211108998991,153060546454127.7,128,128,0,0.35
2610,1.5593688487701638e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.0626410787360099,,0,18,0.08907038625186706,0.5331448897717458,167718693773841.38,128,128,0,0.35
2611,1.5609218363981534e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.3466088464798693,,0,17,0.11620898783095443,0.35517986045008026,161137224318931.44,128,128,0,0.35
2612,1.5621058285111496e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.19066392715033717,,0,18,0.0652588170528755,0.4238867989051156,158188970149033.0,128,128,0,0.35
2613,1.5621088843199622e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.05563411141258493,,0,18,0.0408790272527731,0.37724614029251474,163251979917678.38,128,128,0,0.35
2614,1.5638217563569718e-11,,,,,,,,,,,,,,,,,coordination,1,0.42507373889857536,,0,18,0.10025642487958604,0.2594693471029176,154207122551653.2,128,128,0,0.35
2615,1.5646002345751345e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.034072044375017804,,0,17,0.03143455867946742,0.5793854093588627,170808442107285.53,128,128,0,0.35
2616,1.5647973588566156e-11,,,,,,,,,,,,,,,,,coordination,1,0.12856424398308033,,0,17,0.046518845730543275,0.15868264049860328,144662450804042.03,128,128,0,0.35
2617,1.564831391741015e-11,,,,,,,,,,,,,,,,,surface,1,-0.014932954366645866,,0,18,0.042933617239519016,0.4427768780205125,152891224150721.3,128,128,0,0.35
2618,1.5668584213172007e-11,,,,,,,,,,,,,,,,,coordination,1,0.026456160091945197,,0,18,0.05170163826403594,0.39845546771482027,149634644667029.06,128,128,0,0.35
2619,1.5683646121340248e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.16521104762383274,,0,17,0.04113647158897186,0.40219433040384056,147878134359455.3,128,128,0,0.35
2620,1.5686475154443956e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.07459146455665386,,0,18,0.04619128175712225,0.3188302000898463,149999780257179.44,128,128,0,0.35
2621,1.5686885029011885e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.3113277910141166,,0,18,0.06637947136586385,0.14202683448374825,153788179855448.6,128,128,0,0.35
2622,1.568865749880649e-11,,,,,,,,,,,,,,,,,surface,1,-0.01456788643895644,,0,18,0.049195306587621945,0.5459957646810472,155311836167458.66,128,128,0,0.35
2623,1.5689025554089582e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.19397762618984782,,0,17,0.06405019786840774,0.4493899777687123,150099863099599.56,128,128,0,0.35
2624,1.5693485583514622e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.00849758678405555,-0.5947203273308475,1,17,0.07099389485113596,0.628456904931316,156593225116192.97,128,128,0,0.35
2625,1.5701051060571303e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.11147950404477669,,0,16,0.038634870400696034,0.31587501235525295,157898695325922.44,128,128,0,0.35
2626,1.5706419978005944e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.050673985120697276,-0.8596496863182423,1,17,0.21885673871786884,0.6117328237804949,158234389532132.2,128,128,0,0.35
2627,1.5711521898079296e-11,,,,,,,,,,,,,,,,,surface,1,0.06528628795300706,,0,18,0.046116570640163286,0.33514341597839914,157042509198359.9,128,128,0,0.35
2628,1.5738923143118616e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.38305143616893256,-0.45600506134413266,1,17,0.14782038084050791,0.5863284788248628,152351663919625.2,128,128,0,0.35
2629,1.5740382604999282e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.25872087243578173,,0,17,0.08099865439813055,0.5067373498994272,159543950932362.88,128,128,0,0.35
2630,1.5764273683396163e-11,,,,,,,,,,,,,,,,,coordination,1,0.04751447901255832,,0,18,0.02403669430248699,0.23858059538358062,154936471290072.72,128,128,0,0.35
2631,1.578133076210642e-11,,,,,,,,,,,,,,,,,coordination,1,0.035142855666508314,,0,17,0.050731532066424875,0.601022342395287,143747828238817.7,128,128,0,0.35
2632,1.5796058741128583e-11,,,,,,,,,,,,,,,,,random_surface,1,0.1318887332790767,,0,17,0.032131159547469514,0.24946021140947786,151005274117894.2,128,128,0,0.35
2633,1.579957231888956e-11,,,,,,,,,,,,,,,,,surface,1,0.23969951937305578,,0,16,0.04352313235804502,0.2680992864956713,161188531051676.3,128,128,0,0.35
2634,1.5803381495610905e-11,,,,,,,,,,,,,,,,,coordination,1,0.0792044345792529,,0,18,0.05638583779296145,0.4701292630827302,155403609466152.2,128,128,0,0.35
2635,1.5812917096061275e-11,,,,,,,,,,,,,,,,,surface,1,0.23747849480201758,,0,17,0.04152252725801596,0.26143236802142245,159093523776003.94,128,128,0,0.35
2636,1.5814653523139062e-11,,,,,,,,,,,,,,,,,coordination,1,0.07524795564007682,,0,18,0.027106469752883035,0.28779682330023926,162650250079894.25,128,128,0,0.35
2637,1.5816368659512964e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.054985044606102804,,0,18,0.029678558870052222,0.42025037910387547,145597213666920.1,128,128,0,0.35
2638,1.5818099541880463e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.10119498688747995,,0,18,0.06734563860576523,0.4486632692145355,151129670003467.06,128,128,0,0.35
2639,1.5825680388746123e-11,,,,,,,,,,,,,,,,,coordination,1,0.08401877338476889,,0,17,0.034518627492205405,0.36241017524932634,162737764744100.62,128,128,0,0.35
2640,1.5829169873673744e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.049353482757447456,,0,17,0.020666010510966348,0.5436581670898096,146289450849388.75,128,128,0,0.35
2641,1.582994036284362e-11,,,,,,,,,,,,,,,,,coordination,1,0.11036312945690495,,0,16,0.028401865375930466,0.388220215269006,143772251412677.44,128,128,0,0.35
2642,1.5838833753139022e-11,,,,,,,,,,,,,,,,,surface,1,0.15765514536551672,,0,18,0.0330812642922958,0.4899873397271392,146330225858610.12,128,128,0,0.35
2643,1.5839568898328898e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.37587484734528315,-0.3355895570826348,1,17,0.15283825937960382,0.5503731575979465,145075693362609.0,128,128,0,0.35
2644,1.5841540462272678e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.04759769203914128,,0,17,0.05484134518854292,0.46875732472650417,165669780803437.12,128,128,0,0.35
2645,1.5842546452438075e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.2155642889670763,-0.44548234588958735,1,18,0.04885301819994477,0.6202956448504934,152001842435121.34,128,128,0,0.35
2646,1.5853091787704784e-11,,,,,,,,,,,,,,,,,relaxation,1,0.024264236219341043,,0,18,0.05976601698664379,0.5987561566949487,144682990564127.2,128,128,0,0.35
2647,1.5857852047321537e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.18570695074806776,,0,17,0.054082022543641486,0.3887730692832744,163547578884850.44,128,128,0,0.35
2648,1.5861145473071542e-11,,,,,,,,,,,,,,,,,coordination,1,-0.0014973411971248157,,0,18,0.050034287036172395,0.3753497106117389,164328665861456.66,128,128,0,0.35
2649,1.5878715505827086e-11,,,,,,,,,,,,,,,,,surface,1,0.09138005137526506,,0,18,0.050843531011554685,0.4751463558985074,138998262501662.75,128,128,0,0.35
2650,1.5882912356953096e-11,,,,,,,,,,,,,,,,,coordination,1,0.10303763045866006,,0,18,0.02972723675455141,0.26388336684837166,155508577457668.3,128,128,0,0.35
2651,1.588419091100341e-11,,,,,,,,,,,,,,,,,random_surface,1,0.010629272979602394,,0,17,0.0307908180890685,0.41675384565794504,168001389837805.88,128,128,0,0.35
2652,1.5884734144238482e-11,,,,,,,,,,,,,,,,,surface,1,-0.17690681144826617,,0,16,0.07133102649880535,0.34253803842662894,154464462519748.88,128,128,0,0.35
2653,1.5889607638194263e-11,,,,,,,,,,,,,,,,,surface,1,0.08517752563661403,,0,18,0.027571507336622447,0.31342547412434923,157299385458136.06,128,128,0,0.35
2654,1.590371875406962e-11,,,,,,,,,,,,,,,,,relaxation,1,0.053576002499705115,,0,17,0.032044182292345486,0.39978743264076605,143190140019348.8,128,128,0,0.35
2655,1.5908119262591606e-11,,,,,,,,,,,,,,,,,surface,1,-0.10912007823450391,,0,17,0.04643225380501431,0.5368722837588887,149757308642515.56,128,128,0,0.35
2656,1.5908684810898227e-11,,,,,,,,,,,,,,,,,random_surface,1,0.03202896323745347,,0,17,0.02423472594774387,0.6280848040855859,145694353119742.66,128,128,0,0.35
2657,1.5910025443168028e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.06443047950310861,,0,18,0.09248022791462295,0.3561480792560272,158321010114867.38,128,128,0,0.35
2658,1.5915456355626154e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.09014772889336782,,0,18,0.02961207411555799,0.35930035610925604,156183242249695.1,128,128,0,0.35
2659,1.5916620031520107e-11,,,,,,,,,,,,,,,,,coordination,1,0.07791084305359969,,0,18,0.026946463245798368,0.4483151380923792,154764443581162.94,128,128,0,0.35
2660,1.5932323604497498e-11,,,,,,,,,,,,,,,,,coordination,1,0.046501195437254464,,0,18,0.06041752643882202,0.507094479453913,154443545475718.28,128,128,0,0.35
2661,1.5943152667941003e-11,,,,,,,,,,,,,,,,,random_surface,1,0.05478149256027896,,0,18,0.05509682220468061,0.25853578003786426,149714158838941.38,128,128,0,0.35
2662,1.5945168717517537e-11,,,,,,,,,,,,,,,,,coordination,1,0.056486397191116595,,0,18,0.04495740030413347,0.19809298206758638,163238520750882.56,128,128,0,0.35
2663,1.5945958077536408e-11,,,,,,,,,,,,,,,,,coordination,1,-0.3910096327155145,,0,18,0.14633307877176374,0.480749044510193,156692606303119.03,128,128,0,0.35
2664,1.5947692315933876e-11,,,,,,,,,,,,,,,,,surface,1,-0.011582011452046936,,0,18,0.02187938952960724,0.5232357841730912,150695829383905.7,128,128,0,0.35
2665,1.5952003261609944e-11,,,,,,,,,,,,,,,,,coordination,1,0.16167854491433992,,0,18,0.06788953628780629,0.5877598287555359,161531097236462.9,128,128,0,0.35
2666,1.5954666936827506e-11,,,,,,,,,,,,,,,,,coordination,1,0.03611384023562052,,0,18,0.030086386191638972,0.33144238515961233,159418666733108.56,128,128,0,0.35
2667,1.5960897717593415e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.02612210930160489,,0,18,0.08547088816712171,0.3217569156948204,139685237203792.14,128,128,0,0.35
2668,1.596876677184261e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.2590905640491053,-0.05843909764493205,1,16,0.06245094307864024,0.6385713986833499,145436127227636.1,128,128,0,0.35
2669,1.5977130723585647e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.09866108565384338,,0,18,0.1054313401966963,0.49992305781346424,155234645148804.75,128,128,0,0.35
2670,1.5979137237544024e-11,,,,,,,,,,,,,,,,,random_bulk,1,0.051999748803274515,,0,18,0.030962328257106975,0.32284802133047374,148682864519986.56,128,128,0,0.35
2671,1.5984944377714314e-11,,,,,,,,,,,,,,,,,coordination,1,0.14000039973431325,,0,17,0.04439562302851041,0.38606456756062396,162196043755541.66,128,128,0,0.35
2672,1.5989038004545792e-11,,,,,,,,,,,,,,,,,surface,1,-0.07337381379534531,,0,18,0.0478479401620689,0.24724072342969253,146973882903151.72,128,128,0,0.35
2673,1.5992431470052642e-11,,,,,,,,,,,,,,,,,coordination,1,0.06149231559390575,,0,18,0.03464947996629678,0.38797320922699785,159425246265942.2,128,128,0,0.35
2674,1.5993711582176343e-11,,,,,,,,,,,,,,,,,relaxation,1,0.017771367849179917,,0,18,0.04321632167356997,0.6088729969316807,155806955194146.75,128,128,0,0.35
2675,1.5996347996773845e-11,,,,,,,,,,,,,,,,,coordination,1,0.003191617019604036,,0,18,0.019063827920261088,0.3100031699250494,150132802632689.0,128,128,0,0.35
2676,1.5997753124397723e-11,,,,,,,,,,,,,,,,,relaxation,1,0.3047708522070035,,0,18,0.04821587649348245,0.2957965144368584,148871134103029.25,128,128,0,0.35
2677,1.6003886070759906e-11,,,,,,,,,,,,,,,,,coordination,1,0.2556640107398261,,0,16,0.061636292691296654,0.21334714432821816,154199843575314.72,128,128,0,0.35
2678,1.60185549457281e-11,,,,,,,,,,,,,,,,,coordination,1,0.4198030389777587,,0,18,0.11204606514890988,0.14813150081596757,149983100244183.47,128,128,0,0.35
2679,1.6019539342009158e-11,,,,,,,,,,,,,,,,,random_surface,1,0.07797473994418415,,0,17,0.054580807025466686,0.6780668746620034,151484210894928.47,128,128,0,0.35
2680,1.6031287723976397e-11,,,,,,,,,,,,,,,,,coordination,1,0.05204410423786498,,0,17,0.024589934570286177,0.35502011676548684,156146010624680.5,128,128,0,0.35
2681,1.6031946978550494e-11,,,,,,,,,,,,,,,,,surface,1,-0.007211522789167282,,0,18,0.07371825390866109,0.5198144369768634,160758746312289.25,128,128,0,0.35
2682,1.6033462204840186e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.2115218122147982,,0,18,0.038448162425515714,0.3676220758680808,155773059823985.3,128,128,0,0.35
2683,1.603677823867939e-11,,,,,,,,,,,,,,,,,surface,1,0.2053388430764454,,0,18,0.03746463496553924,0.2150646450567425,161131263298615.7,128,128,0,0.35
2684,1.6066032181481138e-11,,,,,,,,,,,,,,,,,coordination,1,0.11735494908124351,,0,17,0.026592536661987062,0.16490645187742664,151441033716742.75,128,128,0,0.35
2685,1.607062401293316e-11,,,,,,,,,,,,,,,,,random_surface,1,-0.1928777486492609,,0,17,0.05250928117746585,0.4338154888304693,160431775890348.88,128,128,0,0.35
2686,1.607940801211413e-11,,,,,,,,,,,,,,,,,coordination,1,0.3219536798562226,,0,17,0.08200929903879749,0.488953595634196,142256870049652.44,128,128,0,0.35
2687,1.6084494060355324e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.15573194946210556,-0.4909244488425415,1,18,0.06641348693551556,0.6928313759784093,150118982450030.6,128,128,0,0.35
2688,1.608854970559378e-11,,,,,,,,,,,,,,,,,relaxation,1,0.035954557817102134,,0,17,0.052201755001218854,0.3687201851278272,166550517000042.1,128,128,0,0.35
2689,1.60891284876363e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.4039552586397983,-0.12262249359401522,1,17,0.15558193868726647,0.5690157106497218,142936083733133.78,128,128,0,0.35
2690,1.6095340074446083e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.05822183114057913,,0,18,0.04756213774321837,0.3663606254103287,153332192349221.16,128,128,0,0.35
2691,1.6098762480006716e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.2957189942144212,,0,17,0.08324387837530225,0.4039003368157642,160708202167829.88,128,128,0,0.35
2692,1.610870025783085e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.3603654420762653,-0.13195292297682926,1,18,0.1479807264028973,0.4345575268071003,152528828863451.62,128,128,0,0.35
2693,1.611087646437352e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.20693944402409165,,0,18,0.035607470761622566,0.21226475666214578,153074543542143.1,128,128,0,0.35
2694,1.611302954911013e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.045598338740420956,,0,18,0.024323055458117738,0.37170261739427213,146824274209202.28,128,128,0,0.35
2695,1.61140147871227e-11,,,,,,,,,,,,,,,,,surface,1,0.09570812888373695,,0,18,0.06375067551966455,0.14454392302824978,156748735757397.56,128,128,0,0.35
2696,1.611693971136066e-11,,,,,,,,,,,,,,,,,surface,1,0.21793639972168624,,0,18,0.1271123846109806,0.4092535411228838,149757996299548.38,128,128,0,0.35
2697,1.6123071145515526e-11,,,,,,,,,,,,,,,,,coordination,1,0.07340721485572878,,0,18,0.10436338525611241,0.6434382329169287,143499892527926.38,128,128,0,0.35
2698,1.6127163639153523e-11,,,,,,,,,,,,,,,,,coordination,1,-0.044639492151316594,,0,18,0.03419452598457957,0.3222810370947601,161199531090552.38,128,128,0,0.35
2699,1.613083947852313e-11,-6565.708342159183,-15.632638909902818,-46.89791672970845,127.0,210.0,337.0,226.0,111.0,1.3714285714285714,0.580952380952381,0.7236842105263158,0.7395833333333334,2.6964088736364746,1.900247853178154,2.050504288568881,2.971691414906664,rejected_coordination,0,0.2897224259263814,0.25530926465407333,0,18,0.05129276373312463,0.16286796644249474,147533440310098.12,128,128,0,0.35
2700,1.6133448386675258e-11,,,,,,,,,,,,,,,,,relaxation,1,0.03986808643805929,,0,17,0.0438510707265227,0.4038283053541338,154906101942522.78,128,128,0,0.35
2701,1.614359511973789e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.24864631046740798,-0.023327289534137208,1,18,0.16093089904738703,0.5556519888838551,162126543932084.94,128,128,0,0.35
2702,1.6151377565931973e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.013033829869471962,,0,18,0.04396993439437841,0.3385919078378973,144599179632919.8,128,128,0,0.35
2703,1.6153838424776024e-11,,,,,,,,,,,,,,,,,coordination,1,0.2196406107954002,,0,17,0.1018044822751929,0.5548195077804856,149788600229160.38,128,128,0,0.35
2704,1.6154694231705196e-11,,,,,,,,,,,,,,,,,coordination,1,0.05784443284378065,,0,18,0.03464019667532363,0.437019103157953,152493087249862.62,128,128,0,0.35
2705,1.6163027981148278e-11,,,,,,,,,,,,,,,,,relaxation,1,0.03563105913957609,,0,18,0.020701668055038158,0.24900818764700222,147175164997119.6,128,128,0,0.35
2706,1.6174572449447378e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.21809344779370468,,0,17,0.061184372168527644,0.3854424156392165,148079989656772.75,128,128,0,0.35
2707,1.6177387296923066e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.12654250646662155,,0,17,0.08135771977875773,0.26891668735344987,164395886029534.78,128,128,0,0.35
2708,1.6181187796476973e-11,,,,,,,,,,,,,,,,,coordination,1,0.24933822022899801,,0,17,0.06880195504956073,0.3235456113845578,168689823002190.38,128,128,0,0.35
2709,1.6196972205743538e-11,,,,,,,,,,,,,,,,,surface,1,0.17108927995708118,,0,18,0.03747025133993184,0.1656960643229475,153170792790365.1,128,128,0,0.35
2710,1.6200436349865025e-11,,,,,,,,,,,,,,,,,random_surface,1,-0.09075528340826575,,0,17,0.04499901336750825,0.33303831092285396,152974078908505.7,128,128,0,0.35
2711,1.6207778662410744e-11,,,,,,,,,,,,,,,,,coordination,1,0.06149231559390575,,0,18,0.03464947996629678,0.37984157455731965,155997028924645.44,128,128,0,0.35
2712,1.622868688010667e-11,,,,,,,,,,,,,,,,,coordination,1,0.08406216250755555,,0,17,0.02790812940039633,0.2629726559754075,157542806141222.44,128,128,0,0.35
2713,1.6247036320750023e-11,,,,,,,,,,,,,,,,,surface,1,0.2016341682858861,,0,18,0.0357183582952579,0.1763968987202403,156395280287650.03,128,128,0,0.35
2714,1.6249777519707755e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.05993407738746761,,0,18,0.03401733288130128,0.4854372973585518,160975198262855.94,128,128,0,0.35
2715,1.6274807437416515e-11,,,,,,,,,,,,,,,,,coordination,1,0.08977746070103375,,0,17,0.04780110642454175,0.4966780593414663,160240116725887.56,128,128,0,0.35
2716,1.6275210883870885e-11,,,,,,,,,,,,,,,,,surface,1,0.2479067077142101,,0,18,0.0966480782848586,0.37877262799583306,139583941782973.64,128,128,0,0.35
2717,1.6276542728805026e-11,,,,,,,,,,,,,,,,,coordination,1,0.05567432691544257,,0,18,0.02048819233255195,0.4228294704363596,168020982959724.47,128,128,0,0.35
2718,1.6287381930896964e-11,,,,,,,,,,,,,,,,,coordination,1,-0.02364075132484446,,0,17,0.029347557070323504,0.27411715995104324,156347168440820.44,128,128,0,0.35
2719,1.6288805635516865e-11,,,,,,,,,,,,,,,,,coordination,1,0.502943646680102,-0.04264980622261305,1,18,0.15890272205579561,0.5326965343809814,146599619586267.25,128,128,0,0.35
2720,1.6289651018433557e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.1116717487796465,,0,18,0.03640707294061895,0.1915506062608321,151716632612303.6,128,128,0,0.35
2721,1.629056923022998e-11,,,,,,,,,,,,,,,,,surface,1,-0.012932635344166502,,0,18,0.07303034046289648,0.5029037802876725,152595360654577.06,128,128,0,0.35
2722,1.6299341743117658e-11,,,,,,,,,,,,,,,,,surface,1,-0.01387275894725295,,0,17,0.06120374315106763,0.3750743793288497,162649078812083.53,128,128,0,0.35
2723,1.630177126074158e-11,,,,,,,,,,,,,,,,,random_bulk,1,-0.06409964780305655,,0,18,0.043072284583884526,0.3552303948787823,149655407640317.28,128,128,0,0.35
2724,1.630357084195648e-11,,,,,,,,,,,,,,,,,relaxation,1,-0.055748714572559366,-0.48148267561203895,1,18,0.0640948946181794,0.654025432196298,165588158393143.34,128,128,0,0.35
2725,1.6305815050465304e-11,,,,,,,,,,,,,,,,,surface,1,0.08099166476330596,,0,17,0.025796307478708126,0.15441586396265222,159670233274620.4,128,128,0,0.35
2726,1.6313899475698922e-11,,,,,,,,,,,,,,,,,coordination,1,-0.022945071109733796,,0,18,0.06606145093995511,0.5800292350841156,145853457665718.3,128,128,0,0.35
2727,1.6313948223052474e-11,,,,,,,,,,,,,,,,,coordination,1,0.5222233146355953,,0,17,0.1274524989358768,0.37413229499089456,165551747712375.53,128,128,0,0.35
2728,1.6316454544048043e-11,,,,,,,,,,,,,,,,,coordination,1,0.10216785623284205,,0,18,0.028909271670458613,0.2109293984682573,142710439789504.78,128,128,0,0.35
2729,1.6321212147192328e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.11657258358013445,,0,18,0.040337704336377594,0.1574755096938715,147592538961997.62,128,128,0,0.35
2730,1.632561139951206e-11,,,,,,,,,,,,,,,,,surface_compression,1,0.24436776692949533,,0,18,0.03839584719400847,0.20704083100664553,151864350613282.06,128,128,0,0.35
